"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix"
"T000472","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000472.json","Mark","Takano","1960-12-10","M","D","RepMarkTakano","RepMarkTakano","412520","2737","22337","21312","N00006701","/m/0k3lj_y","H2CA43245","https://takano.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ca/cd:39","2078 Rayburn House Office Building","202-225-2305","CA","39",false,"0639",0,43.33,6.67,,"RepMarkTakano",,
"T000478","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000478.json","Claudia","Tenney","1961-02-04","F","R","RepTenney","RepClaudiaTenney","412720","103481","127668","21749","N00036351","/m/0g5s72n","H4NY22051","https://tenney.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ny/cd:24","2349 Rayburn House Office Building","202-225-3665","NY","24",false,"3624",0,46.67,3.33,,,,
"T000488","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000488.json","Shri","Thanedar","1955-02-22","M","D",,,"456908",,,,,,"H2MI13204","https://thanedar.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mi/cd:13","1039 Longworth House Office Building","202-225-5802","MI","13",false,"2613",0,46.67,3.33,,,,
"T000193","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000193.json","Bennie","Thompson","1948-01-28","M","D","BennieGThompson","CongressmanBennieGThompson","400402","7304","26929","29368","N00003288","/m/033tc5","H4MS02068","https://benniethompson.house.gov","https://benniethompson.house.gov/rss.xml",true,"32","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ms/cd:2","2466 Rayburn House Office Building","202-225-5876","MS","2",false,"2802",0,46.67,3.33,,"RepBennieThompson",,
"T000467","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000467.json","Glenn","Thompson","1959-07-27","M","R","CongressmanGT","CongressmanGT","412317","1031359","24046","20946","N00029736","/m/0409b0_","H8PA05071","https://thompson.house.gov","https://thompson.house.gov/rss.xml",true,"16","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:pa/cd:15","400 Cannon House Office Building","202-225-5121","PA","15",false,"4215",0,50,0,,"CongressmanGT",,
"T000460","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000460.json","Mike","Thompson","1951-01-24","M","D","RepThompson","RepMikeThompson","400403","57872","3564","29901","N00007419","/m/024sdl","H8CA01109","https://mikethompson.house.gov","https://mikethompson.house.gov/rss.xml",true,"26","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ca/cd:4","268 Cannon House Office Building","202-225-3311","CA","4",false,"0604",0,50,0,,"CongressmanMThompson",,
"T000165","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000165.json","Tom","Tiffany","1957-12-30","M","R","RepTiffany",,"456791",,,"9303","N00045307",,"H0WI07101","https://tiffany.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:wi/cd:7","451 Cannon House Office Building","202-225-3365","WI","7",false,"5507",0,50,0,,,,
"T000480","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000480.json","William","Timmons","1984-04-30","M","R","RepTimmons",,"412815",,"168923",,"N00042715","/g/11g6ns21_f","H8SC04250","https://timmons.house.gov",,true,"6","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:sc/cd:4","267 Cannon House Office Building","202-225-6030","SC","4",false,"4504",3.23,48.28,0,,,,
"T000468","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000468.json","Dina","Titus","1950-05-23","F","D","RepDinaTitus","CongresswomanTitus","412318","1021622","2629","20927","N00030191","/m/07hwl2","H8NV03036","https://titus.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:nv/cd:1","2464 Rayburn House Office Building","202-225-5965","NV","1",false,"3201",0,46.67,3.33,,"CongresswomanTitus",,
"T000481","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000481.json","Rashida","Tlaib","1976-07-24","F","D","RepRashida",,"412787",,"105368",,"N00042649","/m/059_x6c","H8MI13250","https://tlaib.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:mi/cd:12","2438 Rayburn House Office Building","202-225-5126","MI","12",false,"2612",0,43.33,6.67,,,,
"T000487","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000487.json","Jill","Tokuda","1976-03-28","F","D",,,"456897",,,,,,"H2HI02581","https://tokuda.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:hi/cd:2","1005 Cannon House Office Building","202-225-4906","HI","2",false,"1502",0,43.33,6.67,,,,
"T000469","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000469.json","Paul","Tonko","1949-06-18","M","D","RepPaulTonko","reppaultonko","412319","1031353","4403","20934","N00030196","/m/0gzy4c","H8NY21203","https://tonko.house.gov",,true,"16","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ny/cd:20","2369 Rayburn House Office Building","202-225-5076","NY","20",false,"3620",0,43.33,6.67,,"reppaultonko",,
"T000486","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000486.json","Ritchie","Torres","1988-03-12","M","D","RepRitchie",,"456838",,,,"N00044346","/m/0x11h9s","H0NY15160","https://ritchietorres.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ny/cd:15","1414 Longworth House Office Building","202-225-4361","NY","15",false,"3615",0,50,0,,,,
"T000474","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000474.json","Norma","Torres","1965-04-04","F","D","NormaJTorres","RepNormaTorres","412617","76129","71284","21508","N00036107","/m/03wd1hs","H4CA35031","https://torres.house.gov","https://torres.house.gov/rss.xml",true,"10","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:35","2227 Rayburn House Office Building","202-225-6161","CA","35",false,"0635",0,50,0,,,,
"T000482","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000482.json","Lori","Trahan","1973-10-27","F","D","RepLoriTrahan",,"412781",,"182310",,"N00041808","/g/11gtcg496z","H8MA03106","https://trahan.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ma/cd:3","2439 Rayburn House Office Building","202-225-3411","MA","3",false,"2503",0,50,0,,,,
"T000483","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000483.json","David","Trone","1955-09-21","M","D","RepDavidTrone",,"412783",,"167336",,"N00039122","/g/11dxnzbmvl","H6MD08549","https://trone.house.gov",,true,"6","2024",31,2,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:md/cd:6","2404 Rayburn House Office Building","202-225-2721","MD","6",false,"2406",6.45,50,0,,,,
"T000463","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000463.json","Michael","Turner","1960-01-11","M","R","RepMikeTurner","RepMikeTurner","400411","1003607","45519","20342","N00025175","/m/03440l","H2OH03067","https://turner.house.gov","https://turner.house.gov/rss.xml",true,"22","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:oh/cd:10","2183 Rayburn House Office Building","202-225-6465","OH","10",false,"3910",0,46.67,3.33,"R.","CongressmanTurner",,
"U000040","Representative","Rep.","https://api.propublica.org/congress/v1/members/U000040.json","Lauren","Underwood","1986-10-04","F","D","RepUnderwood",,"412776",,"177001",,"N00041569","/g/11gfm73_1z","H8IL14174","https://underwood.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:il/cd:14","1410 Longworth House Office Building","202-225-2976","IL","14",false,"1714",0,43.33,6.67,,,,
"V000129","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000129.json","David","Valadao","1977-04-14","M","R","RepDavidValadao","CongressmanDavidValadao","412515","623702","120200","21307","N00033367","/m/0g55rlx","H2CA20094","https://valadao.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:22","2465 Rayburn House Office Building","202-225-4695","CA","22",false,"0622",0,50,0,,"congressmanvaladao",,
"V000133","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000133.json","Jefferson","Van Drew","1953-02-23","M","R","CongressmanJVD",,"412796",,"24685",,"N00042164","/m/08h3sl","H8NJ02166","https://vandrew.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:nj/cd:2","2447 Rayburn House Office Building","202-225-6572","NJ","2",false,"3402",0,46.67,3.33,,,,
"V000134","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000134.json","Beth","Van Duyne","1970-11-16","F","R","RepBethVanDuyne",,"456850",,"79150",,"N00045167","/m/0k1c6d8","H0TX24209","https://vanduyne.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:tx/cd:24","1725 Longworth House Office Building","202-225-6605","TX","24",false,"4824",0,46.67,3.33,,,,
"V000135","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000135.json","Derrick","Van Orden","1969-09-15","M","R",,,"456950",,,,,,"H0WI03175","https://vanorden.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:wi/cd:3","1513 Longworth House Office Building","202-225-5506","WI","3",false,"5503",0,46.67,3.33,,,,
"V000130","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000130.json","Juan","Vargas","1961-03-07","M","D","RepJuanVargas","RepJuanVargas","412522","8297","29100","21314","N00007021","/m/076bp4","H2CA50026","https://vargas.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ca/cd:52","2334 Rayburn House Office Building","202-225-8045","CA","52",false,"0652",0,43.33,6.67,,"RepJuanVargas",,
"V000136","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000136.json","Gabe","Vasquez","1984-08-03","M","D",,,"456919",,,,,,"H2NM02191","https://vasquez.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:nm/cd:2","1517 Longworth House Office Building","202-225-2365","NM","2",false,"3502",0,50,0,,,,
"V000131","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000131.json","Marc","Veasey","1971-01-03","M","D","RepVeasey","CongressmanMarcVeasey","412579","79466","49671","21365","N00033839","/m/0kmnfw5","H2TX33073","https://veasey.house.gov","https://veasey.house.gov/rss.xml",true,"12","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:tx/cd:33","2348 Rayburn House Office Building","202-225-9897","TX","33",false,"4833",0,50,0,,"marcveasey",,
"V000081","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000081.json","Nydia","Velázquez","1953-03-28","F","D","NydiaVelazquez","8037068318","400416","26160","26975","29378","N00001102","/m/03sjbt","H2NY00010","https://velazquez.house.gov","https://velazquez.house.gov/rss.xml",true,"32","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ny/cd:7","2302 Rayburn House Office Building","202-225-2361","NY","7",false,"3607",0,43.33,6.67,"M.","nydiavelazquez",,
"W000812","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000812.json","Ann","Wagner","1962-09-13","F","R","RepAnnWagner","RepAnnWagner","412548","82702","136083","21337","N00033106","/m/07q9w8","H2MO02102","https://wagner.house.gov","https://wagner.house.gov/rss.xml",true,"12","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mo/cd:2","2350 Rayburn House Office Building","202-225-1621","MO","2",false,"2902",0,46.67,3.33,,,,
"W000798","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000798.json","Tim","Walberg","1951-04-12","M","R","RepWalberg","RepWalberg","412213","1022844","8618","20725","N00026368","/m/0d7n3m","H4MI07103","https://walberg.house.gov","https://walberg.house.gov/rss.xml",true,"14","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mi/cd:5","2266 Rayburn House Office Building","202-225-6276","MI","5",false,"2605",0,46.67,3.33,,"RepWalberg",,
"W000823","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000823.json","Michael","Waltz","1974-01-31","M","R","RepMichaelWaltz",,"412764",,"182261",,"N00042403","/g/11f50xlkjm","H8FL06148","https://waltz.house.gov",,true,"6","2024",31,1,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:fl/cd:6","244 Cannon House Office Building","202-225-2706","FL","6",false,"1206",3.23,44.83,3.45,,,,
"W000797","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000797.json","Debbie","Wasserman Schultz","1966-09-27","F","D","RepDWStweets","RepDWS","400623","86882","24301","20504","N00026106","/m/04cmyw","H4FL20023","https://wassermanschultz.house.gov",,true,"20","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:fl/cd:25","270 Cannon House Office Building","202-225-7931","FL","25",false,"1225",3.23,48.28,0,,"RepWassermanSchultz",,
"W000187","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000187.json","Maxine","Waters","1938-08-15","F","D","RepMaxineWaters","MaxineWaters","400422","1953","26759","29106","N00006690","/m/024tyk","H4CA23011","https://waters.house.gov","https://waters.house.gov/rss.xml",true,"34","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:43","2221 Rayburn House Office Building","202-225-2201","CA","43",false,"0643",0,46.67,3.33,,"MaxineWaters",,
"W000822","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000822.json","Bonnie","Watson Coleman","1945-02-06","F","D","RepBonnie","RepBonnie","412644","79091","24799","21538","N00036158","/m/08kj70","H4NJ12149","https://watsoncoleman.house.gov",,true,"10","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:nj/cd:12","168 Cannon House Office Building","202-225-5801","NJ","12",false,"3412",0,43.33,6.67,,,,
"W000814","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000814.json","Randy","Weber","1953-07-02","M","R","TXRandy14","TXRandy14","412574","79698","102026","21360","N00033539","/m/0km63t0","H2TX14149","https://weber.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:tx/cd:14","107 Cannon House Office Building","202-225-2831","TX","14",false,"4814",0,50,0,,"TXRandy14",,
"W000806","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000806.json","Daniel","Webster","1949-04-27","M","R","RepWebster","RepWebster","412410","30504","24302","21116","N00026335","/m/03cg47l","H0FL08208","https://webster.house.gov",,true,"14","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:fl/cd:11","2184 Rayburn House Office Building","202-225-1002","FL","11",false,"1211",0,50,0,,"repdanwebster",,
"W000815","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000815.json","Brad","Wenstrup","1958-06-17","M","R","RepBradWenstrup","RepBradWenstrup","412564","1034044","135326","21351","N00033310","/m/0j63b7n","H2OH02085","https://wenstrup.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:oh/cd:2","2335 Rayburn House Office Building","202-225-3164","OH","2",false,"3902",0,46.67,3.33,,"repbradwenstrup",,
"W000821","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000821.json","Bruce","Westerman","1967-11-18","M","R","RepWesterman","RepWesterman","412610","76097","119120","21563","N00035527","/m/0wklff5","H4AR04048","https://westerman.house.gov","https://westerman.house.gov/rss.xml",true,"10","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ar/cd:4","202 Cannon House Office Building","202-225-3772","AR","4",false,"0504",0,50,0,,,,
"W000825","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000825.json","Jennifer","Wexton","1968-05-27","F","D","RepWexton",,"412834",,"147013",,"N00041002","/m/0_flt0x","H8VA10106","https://wexton.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:va/cd:10","1210 Longworth House Office Building","202-225-5136","VA","10",false,"5110",0,50,0,,,,
"W000826","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000826.json","Susan","Wild","1957-06-07","F","D","RepSusanWild",,"412751",,"178895",,"N00041997","/g/11gtg86jn6","H8PA15229","https://wild.house.gov",,true,"8","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:pa/cd:7","1027 Longworth House Office Building","202-225-6411","PA","7",false,"4207",0,50,0,,,,
